시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기일자,거래유형,중개사소재지
서울특별시 강서구 방화동,852,0852,0000,마곡중앙하이츠아파트,59.34,202306,1,"        47,000",1,1994,양천로6길 28,,20230727,중개거래,서울 강서구
서울특별시 강서구 방화동,852,0852,0000,마곡중앙하이츠아파트,59.34,202306,9,"        50,600",14,1994,양천로6길 28,,20230728,중개거래,서울 강서구
서울특별시 강서구 방화동,852,0852,0000,마곡중앙하이츠아파트,59.34,202306,14,"        53,500",6,1994,양천로6길 28,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,852,0852,0000,마곡중앙하이츠아파트,51.03,202306,14,"        49,000",2,1994,양천로6길 28,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,852,0852,0000,마곡중앙하이츠아파트,59.34,202306,15,"        50,500",2,1994,양천로6길 28,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,890,0890,0000,마곡푸르지오,59.87,202306,6,"        85,000",7,2008,방화대로34길 88,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,831,0831,0000,방화4단지,134.61,202306,7,"        95,000",3,1994,방화대로47가길 22,,20230620,중개거래,서울 강서구
서울특별시 강서구 방화동,814,0814,0000,방화5,33.18,202306,14,"        41,000",7,1994,금낭화로 287-19,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,839,0839,0000,방화그린,33.6,202306,2,"        37,400",14,1993,방화대로48길 40,,20230628,중개거래,서울 강서구
서울특별시 강서구 방화동,839,0839,0000,방화그린,39.76,202306,7,"        43,000",11,1993,방화대로48길 40,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,839,0839,0000,방화그린,33.6,202306,10,"        38,000",3,1993,방화대로48길 40,,20230725,중개거래,서울 강서구
서울특별시 강서구 방화동,875,0875,0000,방화동동부센트레빌(875번지),84.98,202306,15,"        72,500",3,2003,방화대로45길 32,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,567-4,0567,0004,삼정코아,83.23,202306,23,"        61,500",8,2004,방화동로 126,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,796,0796,0000,신동아,59.4,202306,17,"        57,500",9,1995,방화대로37길 15,,20230728,중개거래,서울 강서구
서울특별시 강서구 방화동,868,0868,0000,신안네트빌1단지,84.0164,202306,9,"        50,000",11,2002,양천로14길 37,,20230703,직거래,-
서울특별시 강서구 방화동,804,0804,0000,진로,84.96,202306,12,"        59,000",2,1994,금낭화로 258,,20230626,중개거래,서울 강서구
서울특별시 강서구 방화동,877,0877,0000,청성(877-0),67.876,202306,29,"        46,300",5,2004,금낭화로 12,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,880,0880,0000,치현마을동일스위트리버,59.9813,202306,7,"        53,500",3,2004,금낭화로24가길 28,, ,중개거래,서울 강서구
서울특별시 강서구 방화동,168-38,0168,0038,한림리첸빌101동,84.42,202306,26,"        58,000",9,2005,양천로 128,, ,직거래,-
서울특별시 강서구 방화동,286-1,0286,0001,한미(286-1),40.02,202306,23,"        40,000",1,1988,양천로23길 8,,20230720,중개거래,서울 강서구
서울특별시 강서구 염창동,309,0309,0000,e편한세상염창,84.6352,202306,13,"       133,000",4,2019,공항대로 583,, ,중개거래,서울 강서구
서울특별시 강서구 염창동,309,0309,0000,e편한세상염창,84.9529,202306,14,"       129,500",12,2019,공항대로 583,, ,중개거래,서울 강서구
서울특별시 강서구 염창동,300,0300,0000,강변한솔솔파크,84.97,202306,6,"        94,500",4,2005,양천로63길 38,, ,중개거래,"서울 강서구, 서울 양천구"
서울특별시 강서구 염창동,299,0299,0000,강변힐스테이트,84.99,202306,10,"       110,000",9,2005,양천로75길 19,,20230725,중개거래,"서울 강서구, 충남 천안동남구"
서울특별시 강서구 염창동,299,0299,0000,강변힐스테이트,84.99,202306,13,"        96,000",4,2005,양천로75길 19,, ,중개거래,서울 강서구
서울특별시 강서구 염창동,268,0268,0000,관음삼성,59.96,202306,21,"        72,500",10,1997,양천로 656,,20230731,중개거래,서울 강서구
서울특별시 강서구 염창동,246-23,0246,0023,극동,79.465,202306,12,"        77,000",19,2000,양천로69길 18,, ,중개거래,서울 강서구
서울특별시 강서구 염창동,240-32,0240,0032,금호타운,59.88,202306,9,"        78,000",13,1999,양천로 595,, ,중개거래,"서울 강서구, 서울 영등포구"
서울특별시 강서구 염창동,292,0292,0000,동아,84.95,202306,11,"        95,000",6,1998,양천로69길 58,, ,중개거래,서울 강서구
서울특별시 강서구 염창동,258-1,0258,0001,동아3,59.7,202306,8,"        72,000",16,1999,양천로 731,,20230724,중개거래,서울 강서구
서울특별시 강서구 염창동,258-1,0258,0001,동아3,59.7,202306,13,"        75,500",9,1999,양천로 731,, ,중개거래,서울 강서구
서울특별시 강서구 염창동,258-1,0258,0001,동아3,84.87,202306,30,"        75,000",19,1999,양천로 731,,20230727,중개거래,서울 양천구
서울특별시 강서구 염창동,255,0255,0000,무학,59.38,202306,5,"        68,000",4,1999,양천로77길 45,,20230731,중개거래,서울 강서구
서울특별시 강서구 염창동,264-27,0264,0027,삼성한아름,84.9,202306,13,"        67,000",14,1993,양천로 686-5,,20230721,중개거래,서울 양천구
서울특별시 강서구 염창동,70-20,0070,0020,삼천리,84.99,202306,8,"        77,000",12,1992,양천로67길 71-16,, ,중개거래,서울 강서구
서울특별시 강서구 염창동,295,0295,0000,성원,59.91,202306,14,"        66,000",16,2001,양천로69길 65,, ,중개거래,서울 강서구
서울특별시 강서구 염창동,289,0289,0000,신동아,59.82,202306,19,"        65,000",10,1995,양천로67길 32,, ,중개거래,서울 강서구
서울특별시 강서구 염창동,302,0302,0000,염창2차한화꿈에그린,84.99,202306,14,"        87,000",2,2006,공항대로63길 16,, ,중개거래,서울 강서구
서울특별시 강서구 염창동,302,0302,0000,염창2차한화꿈에그린,59.99,202306,28,"        84,800",4,2006,공항대로63길 16,,20230630,중개거래,서울 강서구
서울특별시 강서구 염창동,296,0296,0000,태진드림피아,79.825,202306,22,"        71,000",7,2003,양천로 663,, ,중개거래,서울 강서구
서울특별시 강서구 염창동,293,0293,0000,한강동아,84.96,202306,28,"        84,000",3,1998,양천로73길 80,, ,중개거래,서울 강서구
서울특별시 강서구 염창동,288,0288,0000,현대1,84.77,202306,22,"        74,000",2,1994,양천로75길 57,, ,중개거래,서울 양천구
서울특별시 강서구 염창동,249-11,0249,0011,현대2,82.74,202306,26,"        74,000",13,1993,양천로73길 6,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1076-9,1076,0009,NS파크APT,29.93,202306,8,"        28,000",7,2018,화곡로 176-22,,20230710,중개거래,서울 강서구
서울특별시 강서구 화곡동,980-21,0980,0021,강서아이파크,83.077,202306,24,"        57,000",6,2005,화곡로 296,, ,중개거래,"서울 강서구, 서울 양천구"
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,59.99,202306,5,"        89,000",9,2015,우현로 67,,20230717,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,152.1,202306,6,"       170,000",9,2015,우현로 67,,20230623,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,59.99,202306,6,"        93,500",4,2015,우현로 67,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,84.99,202306,6,"       114,500",13,2015,우현로 67,,20230731,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,128.81,202306,6,"       145,000",17,2015,우현로 67,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,59.99,202306,6,"        93,000",11,2015,우현로 67,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,59.99,202306,10,"        92,000",20,2015,우현로 67,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,152.1,202306,12,"       165,000",2,2015,우현로 67,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,152.1,202306,13,"       175,000",11,2015,우현로 67,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,59.99,202306,14,"        97,000",10,2015,우현로 67,, ,중개거래,"경기 안양만안구, 서울 강서구"
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,59.99,202306,15,"        90,500",4,2015,우현로 67,, ,중개거래,"서울 강남구, 서울 강서구"
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,59.99,202306,15,"        94,000",18,2015,우현로 67,,20230731,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,59.99,202306,15,"        93,000",4,2015,우현로 67,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,84.99,202306,19,"       120,000",4,2015,우현로 67,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,84.99,202306,20,"       125,000",6,2015,우현로 67,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,84.99,202306,22,"       114,000",15,2015,우현로 67,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,128.81,202306,24,"       153,000",13,2015,우현로 67,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,84.99,202306,24,"       122,300",5,2015,우현로 67,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,84.99,202306,26,"       120,000",3,2015,우현로 67,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1165,1165,0000,강서힐스테이트,84.99,202306,28,"       120,000",20,2015,우현로 67,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,56-28,0056,0028,계명가동,57.84,202306,10,"        27,000",2,2002,초록마을로 75,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,920-15,0920,0015,남광아파트,43.85,202306,27,"        25,800",2,2017,곰달래로18길 3,,20230731,중개거래,"서울 강서구, 서울 양천구"
서울특별시 강서구 화곡동,1026-2,1026,0002,덕현타워,81.95,202306,26,"        58,500",5,2003,화곡로31다길 21,,20230725,중개거래,서울 강서구
서울특별시 강서구 화곡동,897-2,0897,0002,루체비스타,29.77,202306,29,"        22,400",7,2017,강서로10길 19,,20230705,중개거래,"서울 강서구, 서울 양천구"
서울특별시 강서구 화곡동,894-1,0894,0001,산내들,27.77,202306,24,"        22,000",8,2012,곰달래로26길 12,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,377-21,0377,0021,요산페어뷰,74.04,202306,29,"        44,800",3,2013,가로공원로 177-3,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1147,1147,0000,우영,62.47,202306,7,"        47,000",2,2004,국회대로7길 21,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1148,1148,0000,우장산롯데,59.97,202306,7,"        58,000",8,2004,우장산로 92,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1148,1148,0000,우장산롯데,59.97,202306,14,"        55,800",4,2004,우장산로 92,,20230710,중개거래,서울 강서구
서울특별시 강서구 화곡동,1148,1148,0000,우장산롯데,84.98,202306,16,"        65,000",11,2004,우장산로 92,, ,직거래,-
서울특별시 강서구 화곡동,1145,1145,0000,우장산롯데캐슬,177.86,202306,9,"       135,000",4,2003,공항대로 382,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1145,1145,0000,우장산롯데캐슬,177.86,202306,12,"       148,000",5,2003,공항대로 382,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1145,1145,0000,우장산롯데캐슬,117.19,202306,16,"       112,000",10,2003,공항대로 382,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1145,1145,0000,우장산롯데캐슬,134.99,202306,21,"       128,500",3,2003,공항대로 382,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1027-50,1027,0050,우장산숲아이파크,59.9983,202306,2,"        89,950",6,2022,화곡로31다길 20,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1027-50,1027,0050,우장산숲아이파크,59.9983,202306,30,"        90,000",5,2022,화곡로31다길 20,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1159,1159,0000,"우장산아이파크,이편한세상",59.98,202306,6,"        90,400",12,2008,강서로 266,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1159,1159,0000,"우장산아이파크,이편한세상",84.97,202306,8,"       119,500",21,2008,강서로 266,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1159,1159,0000,"우장산아이파크,이편한세상",114.98,202306,10,"       138,000",10,2008,강서로 266,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1159,1159,0000,"우장산아이파크,이편한세상",84.97,202306,11,"       114,000",10,2008,강서로 266,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1159,1159,0000,"우장산아이파크,이편한세상",84.97,202306,11,"       107,000",2,2008,강서로 266,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1159,1159,0000,"우장산아이파크,이편한세상",84.97,202306,12,"       122,000",5,2008,강서로 266,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1159,1159,0000,"우장산아이파크,이편한세상",59.98,202306,13,"        93,000",13,2008,강서로 266,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1159,1159,0000,"우장산아이파크,이편한세상",84.97,202306,13,"       116,000",13,2008,강서로 266,,20230728,중개거래,서울 강서구
서울특별시 강서구 화곡동,1159,1159,0000,"우장산아이파크,이편한세상",59.98,202306,14,"        91,000",15,2008,강서로 266,, ,중개거래,서울 강서구
서울특별시 강서구 화곡동,1159,1159,0000,"우장산아이파크,이편한세상",59.98,202306,15,"        92,000",18,2008,강서로 266,, ,중개거래,서울 강서구
