,Date,Open_NVDA,High_NVDA,Low_NVDA,Close_NVDA,Adj Close_NVDA,Volume_NVDA,rate_of_return_NVDA,diff_NVDA,hl_diff_NVDA,Prev_Close_NVDA,Prev_ror_NVDA,Prev_diff_NVDA,Prev_Volume_NVDA,ror_day_NVDA,Open_SOXL,High_SOXL,Low_SOXL,Close_SOXL,Adj Close_SOXL,Volume_SOXL,rate_of_return_SOXL,diff_SOXL,hl_diff_SOXL,Prev_Close_SOXL,Prev_ror_SOXL,Prev_diff_SOXL,Prev_Volume_SOXL,ror_day_SOXL,Open_SOXS,High_SOXS,Low_SOXS,Close_SOXS,Adj Close_SOXS,Volume_SOXS,rate_of_return_SOXS,diff_SOXS,hl_diff_SOXS,Prev_Close_SOXS,Prev_ror_SOXS,Prev_diff_SOXS,Prev_Volume_SOXS,ror_day_SOXS,Open_TQQQ,High_TQQQ,Low_TQQQ,Close_TQQQ,Adj Close_TQQQ,Volume_TQQQ,rate_of_return_TQQQ,diff_TQQQ,hl_diff_TQQQ,Prev_Close_TQQQ,Prev_ror_TQQQ,Prev_diff_TQQQ,Prev_Volume_TQQQ,ror_day_TQQQ
136,2023-03-03,233.199997,239,231.300003,238.899994,238.834702,41239300,2.444252604,5.699997,7.699997,233.139999,3.673067332,8.259994,38941500,0.025734752,15.05,15.77,14.65,15.68,15.632264,72055200,4.186046512,0.63,1.12,15.01,7.137758744,1,73485400,0.266489007,21.379999,21.959999,20.379999,20.469999,20.028444,33552900,-4.256314512,-0.91,1.58,21.4,-6.631762653,-1.52,40296600,-0.093462617,22.5,23.530001,22.379999,23.459999,23.250492,151676600,4.266662222,0.959999,1.150002,22.110001,5.235606854,1.100001,157937300,1.763903131
137,2023-03-06,238.910004,242.479996,234.869995,235.539993,235.475632,43742900,-1.4105776,-3.370011,7.610001,238.899994,2.444252604,5.699997,41239300,0.004190038,15.83,16.25,15.04,15.17,15.123817,56252700,-4.1692988,-0.66,1.21,15.68,4.186046512,0.63,72055200,0.956632653,20.299999,21.33,19.75,21.15,20.693777,32534900,4.187197251,0.850001,1.58,20.469999,-4.256314512,-0.91,33552900,-0.830483675,23.76,24.48,23.5,23.559999,23.3496,151849900,-0.841755051,-0.200001,0.98,23.459999,4.266662222,0.959999,151676600,1.278776696
138,2023-03-07,236,241.25,232.410004,232.880005,232.855911,51515400,-1.32203178,-3.119995,8.839996,235.539993,-1.4105776,-3.370011,43742900,0.195298893,15.19,15.42,14.49,14.65,14.605399,66744300,-3.554970375,-0.54,0.93,15.17,-4.1692988,-0.66,56252700,0.131839156,21.139999,22.120001,20.82,21.85,21.378679,40381600,3.358566857,0.710001,1.300001,21.15,4.187197251,0.850001,32534900,-0.047286052,23.559999,23.780001,22.52,22.68,22.477457,176331500,-3.735140226,-0.879999,1.260001,23.559999,-0.841755051,-0.200001,151849900,0
139,2023-03-08,234.869995,242,234.240005,241.809998,241.784973,51357300,2.954827414,6.940003,7.759995,232.880005,-1.32203178,-3.119995,51515400,0.854513036,14.86,15.9,14.85,15.81,15.761868,71670200,6.393001346,0.95,1.05,14.65,-3.554970375,-0.54,66744300,1.433447099,21.57,21.59,20.040001,20.120001,19.685995,45262100,-6.722294854,-1.449999,1.549999,21.85,3.358566857,0.710001,40381600,-1.281464531,22.75,23.139999,22.33,22.99,22.784689,145492800,1.054945055,0.24,0.809999,22.68,-3.735140226,-0.879999,176331500,0.308641975
140,2023-03-09,241.75,244.539993,233.830002,234.360001,234.335754,50125700,-3.056876525,-7.389999,10.709991,241.809998,2.954827414,6.940003,51357300,-0.024812043,15.75,16.540001,14.8,14.91,14.864609,87945700,-5.333333333,-0.84,1.740001,15.81,6.393001346,0.95,71670200,-0.379506641,20.24,21.440001,19.24,21.32,20.860109,55552600,5.335968379,1.08,2.200001,20.120001,-6.722294854,-1.449999,45262100,0.596416471,23.110001,23.709999,21.59,21.780001,21.585497,196833700,-5.75508413,-1.33,2.119999,22.99,1.054945055,0.24,145492800,0.521970422
141,2023-03-10,234.089996,236.270004,227.259995,229.649994,229.626236,47486600,-1.896707282,-4.440002,9.010009,234.360001,-3.056876525,-7.389999,50125700,-0.115209506,15.11,15.25,13.81,14.05,14.007227,128656300,-7.015221707,-1.06,1.44,14.91,-5.333333333,-0.84,87945700,1.341381623,21.02,22.879999,20.82,22.52,22.034225,73680400,7.136060894,1.5,2.059999,21.32,5.335968379,1.08,55552600,-1.407129456,21.82,22.16,20.620001,20.879999,20.693533,314857600,-4.307978918,-0.940001,1.539999,21.780001,-5.75508413,-1.33,196833700,0.183650129
142,2023-03-13,227.520004,232.979996,222.970001,229.660004,229.636246,42189000,0.940576636,2.14,10.009995,229.649994,-1.896707282,-4.440002,47486600,-0.927494037,13.61,14.54,13.15,14.02,13.977319,121199400,3.012490816,0.41,1.39,14.05,-7.015221707,-1.06,128656300,-3.131672598,23.24,23.98,21.73,22.58,22.092932,61915200,-2.839931153,-0.66,2.25,22.52,7.136060894,1.5,73680400,3.197158082,20.469999,22.15,20.129999,21.33,21.139515,329540700,4.201275242,0.860001,2.020001,20.879999,-4.307978918,-0.940001,314857600,-1.963601627
143,2023-03-14,234.960007,242.190002,234.600006,240.630005,240.605103,47491000,2.413175788,5.669998,7.589996,229.660004,0.940576636,2.14,42189000,2.307760562,14.76,15.54,14.54,15.22,15.173665,107012500,3.116531165,0.46,1,14.02,3.012490816,0.41,121199400,5.278174037,21.4,21.75,20.17,20.52,20.077366,50110500,-4.112149533,-0.88,1.58,22.58,-2.839931153,-0.66,61915200,-5.225863596,22.120001,22.91,21.92,22.780001,22.576567,217162900,2.983725001,0.66,0.99,21.33,4.201275242,0.860001,329540700,3.703708392
144,2023-03-15,237.610001,242.860001,233.600006,242.279999,242.254929,52448600,1.965404646,4.669998,9.259995,240.630005,2.413175788,5.669998,47491000,-1.255040493,14.6,14.85,13.75,14.69,14.645278,126199700,0.616438356,0.09,1.1,15.22,3.116531165,0.46,107012500,-4.073587385,21.49,22.620001,21.17,21.299999,20.84054,49619800,-0.884136808,-0.190001,1.450001,20.52,-4.112149533,-0.88,50110500,4.727095517,22.17,23.219999,21.83,23.110001,22.90362,274559400,4.239968426,0.940001,1.389999,22.780001,2.983725001,0.66,217162900,-2.677791805
145,2023-03-16,240.270004,255.880005,238.940002,255.410004,255.383575,58325300,6.301244328,15.14,16.940003,242.279999,1.965404646,4.669998,52448600,-0.829616563,14.48,16.52,14.3,16.42,16.370012,108646600,13.39779006,1.94,2.22,14.69,0.616438356,0.09,126199700,-1.429543907,21.629999,21.92,18.700001,18.85,18.443392,56546600,-12.85251562,-2.779999,3.219999,21.299999,-0.884136808,-0.190001,49619800,1.549295847,22.879999,25.030001,22.719999,24.940001,24.717278,228357100,9.003505638,2.060002,2.310002,23.110001,4.239968426,0.940001,274559400,-0.995248767
146,2023-03-17,259.820007,263.98999,256.679993,257.25,257.223389,84854700,-0.989149,-2.570007,7.309997,255.410004,6.301244328,15.14,58325300,1.726636753,16.49,16.9,15.83,16.129999,16.080893,79179200,-2.183147362,-0.360001,1.07,16.42,13.39779006,1.94,108646600,0.426309379,18.77,19.51,18.299999,19.139999,18.727135,44877000,1.97122536,0.369999,1.210001,18.85,-12.85251562,-2.779999,56546600,-0.424403183,24.93,25.51,24.1,24.57,24.350578,201770300,-1.444043321,-0.36,1.41,24.940001,9.003505638,2.060002,228357100,-0.040100239
147,2023-03-20,256.149994,260.23999,251.300003,259,258.973206,43274700,1.112631687,2.850006,8.939987,257.25,-0.989149,-2.570007,84854700,-0.427601944,16.139999,16.790001,15.78,16.610001,16.559433,62536400,2.912032399,0.470002,1.010001,16.129999,-2.183147362,-0.360001,79179200,0.061996284,19.120001,19.58,18.389999,18.530001,18.130295,34470100,-3.085773897,-0.59,1.190001,19.139999,1.97122536,0.369999,44877000,-0.104482764,24.43,24.92,23.889999,24.83,24.608259,164178000,1.63733115,0.4,1.030001,24.57,-1.444043321,-0.36,201770300,-0.56980057
148,2023-03-21,261.799988,263.920013,253.809998,261.98999,261.962891,54740800,0.072575252,0.190002,10.110015,259,1.112631687,2.850006,43274700,1.081076448,17.01,17.530001,15.94,16.67,16.644302,76051300,-1.998824221,-0.34,1.590001,16.610001,2.912032399,0.470002,62536400,2.408181673,17.940001,19.139999,17.360001,18.32,18.108547,39980300,2.118165991,0.379999,1.779998,18.530001,-3.085773897,-0.59,34470100,-3.184025732,25.309999,26,24.93,25.879999,25.64888,135145100,2.252074368,0.57,1.07,24.83,1.63733115,0.4,164178000,1.933141361
149,2023-03-22,264.25,275.890015,262.369995,264.679993,264.652618,79729500,0.162722044,0.429993,13.52002,261.98999,0.072575252,0.190002,54740800,0.862632194,16.68,18.02,16.200001,16.24,16.214966,95075000,-2.637889688,-0.44,1.819999,16.67,-1.998824221,-0.34,76051300,0.059988002,18.299999,18.83,16.84,18.809999,18.59289,55897800,2.786885398,0.51,1.99,18.32,2.118165991,0.379999,39980300,-0.109175764,25.709999,26.959999,24.65,24.68,24.602192,237918100,-4.006219526,-1.029999,2.309999,25.879999,2.252074368,0.57,135145100,-0.656877923
150,2023-03-23,271.149994,274.98999,266.899994,271.910004,271.881866,56488900,0.280291358,0.76001,8.089996,264.679993,0.162722044,0.429993,79729500,2.444461679,17.02,18.17,16.629999,17.49,17.463037,97514400,2.761457109,0.47,1.540001,16.24,-2.637889688,-0.44,95075000,4.802955665,17.9,18.35,16.549999,17.299999,17.100319,73553300,-3.351960894,-0.600001,1.800001,18.809999,2.786885398,0.51,55897800,-4.837847147,25.6,26.610001,24.879999,25.559999,25.479416,196497200,-0.156253906,-0.040001,1.730002,24.68,-4.006219526,-1.029999,237918100,3.727714749
151,2023-03-24,270.309998,271.670013,263.549988,267.790009,267.762299,45492000,-0.932258895,-2.519989,8.120025,271.910004,0.280291358,0.76001,56488900,-0.588432193,17.1,17.219999,16.040001,16.57,16.544456,90583300,-3.099415205,-0.53,1.179998,17.49,2.761457109,0.47,97514400,-2.229845626,17.73,18.77,17.610001,18.200001,17.989933,47051000,2.650879865,0.470001,1.159999,17.299999,-3.351960894,-0.600001,73553300,2.485555057,25.440001,25.84,24.84,25.82,25.738596,169415100,1.493706702,0.379999,1,25.559999,-0.156253906,-0.040001,196497200,-0.469475762
152,2023-03-27,268.369995,270,263.649994,265.309998,265.282532,36102600,-1.140215768,-3.059997,6.350006,267.790009,-0.932258895,-2.519989,45492000,0.216582389,16.76,16.92,15.81,15.97,15.945381,64605200,-4.713603819,-0.79,1.11,16.57,-3.099415205,-0.53,90583300,1.146650573,18.049999,19.09,17.870001,18.9,18.681852,33815300,4.709147075,0.850001,1.219999,18.200001,2.650879865,0.470001,47051000,-0.824186768,25.99,26.26,25.059999,25.290001,25.210268,136795600,-2.693339746,-0.699999,1.200001,25.82,1.493706702,0.379999,169415100,0.658404338
153,2023-03-28,264.470001,265.130005,258.5,264.100006,264.072693,35610400,-0.139900555,-0.369995,6.630005,265.309998,-1.140215768,-3.059997,36102600,-0.316609629,15.87,15.88,14.9,15.63,15.605906,75621600,-1.512287335,-0.24,0.98,15.97,-4.713603819,-0.79,64605200,-0.626174076,19.049999,20.200001,19.02,19.32,19.097004,37406700,1.417328158,0.270001,1.180001,18.9,4.709147075,0.850001,33815300,0.793645503,25.139999,25.139999,24.290001,24.870001,24.791592,118020700,-1.073977767,-0.269998,0.849998,25.290001,-2.693339746,-0.699999,136795600,-0.593127695
154,2023-03-29,268.25,270.779999,265.970001,269.839996,269.812073,39369400,0.592729171,1.589996,4.809998,264.100006,-0.139900555,-0.369995,35610400,1.571372172,16.34,17.469999,16.299999,17.08,17.053671,90012500,4.52876377,0.74,1.17,15.63,-1.512287335,-0.24,75621600,4.542546385,18.440001,18.49,17.049999,17.450001,17.248589,53699900,-5.368763266,-0.99,1.440001,19.32,1.417328158,0.270001,37406700,-4.554860248,25.76,26.370001,25.57,26.23,26.147303,119365300,1.824534161,0.47,0.800001,24.870001,-1.073977767,-0.269998,118020700,3.578604601
155,2023-03-30,272.290009,274.98999,271.019989,273.829987,273.801666,36451600,0.565565371,1.539978,3.970001,269.839996,0.592729171,1.589996,39369400,0.90795028,17.76,18.290001,17.58,17.950001,17.922329,80622200,1.06982545,0.190001,0.710001,17.08,4.52876377,0.74,90012500,3.981264637,16.84,17,16.32,16.65,16.457823,50730900,-1.128266033,-0.19,0.68,17.450001,-5.368763266,-0.99,53699900,-3.495707536,26.82,27.09,26.49,26.940001,26.855066,130150000,0.447431022,0.120001,0.6,26.23,1.824534161,0.47,119365300,2.249332825
156,2023-03-31,271.399994,278.339996,271.049988,277.769989,277.741241,43393300,2.347087377,6.369995,7.290008,273.829987,0.565565371,1.539978,36451600,-0.887409384,17.559999,18.34,17.43,18.299999,18.27179,68287500,4.214123247,0.74,0.91,17.950001,1.06982545,0.190001,80622200,-2.172712971,17,17.120001,16.27,16.280001,16.092094,42297300,-4.235288235,-0.719999,0.850001,16.65,-1.128266033,-0.19,50730900,2.102102102,27,28.32,26.91,28.26,28.170904,127022100,4.666666667,1.26,1.41,26.940001,0.447431022,0.120001,130150000,0.222713429
157,2023-04-03,275.089996,280,273.359985,279.649994,279.621063,39871600,1.657638615,4.559998,6.640015,277.769989,2.347087377,6.369995,43393300,-0.964824533,17.92,18.16,17.129999,17.809999,17.782545,57147300,-0.613844866,-0.110001,1.030001,18.299999,4.214123247,0.74,68287500,-2.076497381,16.639999,17.360001,16.440001,16.75,16.556667,41151000,0.661063742,0.110001,0.92,16.280001,-4.235288235,-0.719999,42297300,2.21128979,27.68,28.120001,27.33,28.059999,27.971535,125116300,1.372828757,0.379999,0.790001,28.26,4.666666667,1.26,127022100,-2.052370842
158,2023-04-04,279.660004,280,273.070007,274.529999,274.501587,36859200,-1.834372068,-5.130005,6.929993,279.649994,1.657638615,4.559998,39871600,0.003579474,17.870001,17.9,16.51,16.790001,16.764118,64093400,-6.043648235,-1.08,1.39,17.809999,-0.613844866,-0.110001,57147300,0.336900637,16.700001,17.98,16.66,17.700001,17.495705,43158700,5.988023594,1,1.32,16.75,0.661063742,0.110001,41151000,-0.298501493,28.16,28.43,27.42,27.780001,27.692417,116090400,-1.349428267,-0.379999,1.01,28.059999,1.372828757,0.379999,125116300,0.356382764
159,2023-04-05,268.290009,269.980011,263.950012,268.809998,268.782196,51501500,0.193816013,0.519989,6.029999,274.529999,-1.834372068,-5.130005,36859200,-2.272971997,16.25,16.309999,15.38,15.92,15.895458,86953300,-2.030769231,-0.33,0.929999,16.790001,-6.043648235,-1.08,64093400,-3.216205883,18.299999,19.219999,18.23,18.67,18.454508,45120400,2.021863498,0.370001,0.989999,17.700001,5.988023594,1,43158700,3.389819018,27.469999,27.52,26.41,26.889999,26.805223,129137000,-2.111394325,-0.58,1.11,27.780001,-1.349428267,-0.379999,116090400,-1.115917886
160,2023-04-06,265.839996,270.799988,264.269989,270.369995,270.34201,39765400,1.70403215,4.529999,6.529999,268.809998,0.193816013,0.519989,51501500,-1.104870363,15.45,16.01,15.09,15.66,15.635859,65901100,1.359223301,0.21,0.92,15.92,-2.030769231,-0.33,86953300,-2.952261307,19.23,19.639999,18.549999,18.940001,18.721392,37391200,-1.508055122,-0.289999,1.09,18.67,2.021863498,0.370001,45120400,2.999464381,26.459999,27.559999,26.110001,27.43,27.343521,120960300,3.665914727,0.970001,1.449998,26.889999,-2.111394325,-0.58,129137000,-1.599107534
161,2023-04-10,268.230011,276.209991,266.690002,275.790009,275.761475,39527900,2.818475819,7.559998,9.519989,270.369995,1.70403215,4.529999,39765400,-0.79150203,15.22,16.5,15.14,16.389999,16.364733,63177700,7.687247043,1.169999,1.36,15.66,1.359223301,0.21,65901100,-2.809706258,19.49,19.59,17.93,17.99,17.782356,33734000,-7.696254489,-1.5,1.66,18.940001,-1.508055122,-0.289999,37391200,2.903901642,26.639999,27.379999,26.17,27.370001,27.28371,118528800,2.740247851,0.730002,1.209999,27.43,3.665914727,0.970001,120960300,-2.880061976
162,2023-04-11,277.23999,277.899994,271.26001,271.690002,271.661896,31437800,-2.001871375,-5.549988,6.639984,275.790009,2.818475819,7.559998,39527900,0.525755449,16.719999,16.790001,16.110001,16.209999,16.185011,52220200,-3.050239417,-0.51,0.68,16.389999,7.687247043,1.169999,63177700,2.013422942,17.66,18.370001,17.629999,18.290001,18.078894,25613900,3.567389581,0.630001,0.740002,17.99,-7.696254489,-1.5,33734000,-1.834352418,27.360001,27.370001,26.700001,26.84,26.755381,104260800,-1.900588381,-0.520001,0.67,27.370001,2.740247851,0.730002,118528800,-0.036536352
163,2023-04-12,273.700012,274.679993,264.480011,264.950012,264.922607,44625900,-3.196930806,-8.75,10.199982,271.690002,-2.001871375,-5.549988,31437800,0.739817434,16.66,16.74,15.27,15.33,15.306368,76962300,-7.983193277,-1.33,1.47,16.209999,-3.050239417,-0.51,52220200,2.776070498,17.75,19.32,17.67,19.25,19.027813,46046300,8.450704225,1.5,1.65,18.290001,3.567389581,0.630001,25613900,-2.95243833,27.34,27.49,26,26.129999,26.047619,174019300,-4.425753475,-1.210001,1.49,26.84,-1.900588381,-0.520001,104260800,1.862891207
164,2023-04-13,267.339996,268.869995,263.290009,264.630005,264.602631,35361500,-1.01368708,-2.709991,5.579986,264.950012,-3.196930806,-8.75,44625900,0.902050912,15.39,15.95,15.04,15.67,15.645844,59431400,1.819363223,0.28,0.91,15.33,-7.983193277,-1.33,76962300,0.391389432,19.18,19.620001,18.469999,18.82,18.602776,30133500,-1.876955162,-0.36,1.150002,19.25,8.450704225,1.5,46046300,-0.363636364,26.530001,27.74,26.49,27.629999,27.542889,123761500,4.146241834,1.099998,1.25,26.129999,-4.425753475,-1.210001,174019300,1.530815214
165,2023-04-14,265.040009,268.829987,262.200012,267.579987,267.552307,39566000,0.958337577,2.539978,6.629975,264.630005,-1.01368708,-2.709991,35361500,0.154934812,15.64,16.190001,15.08,15.58,15.555983,56858500,-0.383631714,-0.06,1.110001,15.67,1.819363223,0.28,59431400,-0.191448628,18.879999,19.530001,18.209999,18.9,18.681852,31631000,0.105937506,0.020001,1.320002,18.82,-1.876955162,-0.36,30133500,0.318804463,27.209999,27.93,26.700001,27.469999,27.383394,142666100,0.95553109,0.26,1.229999,27.629999,4.146241834,1.099998,123761500,-1.520086917
166,2023-04-17,265.649994,270.059998,264.329987,270.019989,269.992035,32147100,1.6450198,4.369995,5.730011,267.579987,0.958337577,2.539978,39566000,-0.721277036,15.1,15.62,14.95,15.58,15.555983,56761700,3.178807947,0.48,0.67,15.58,-0.383631714,-0.06,56858500,-3.080872914,19.549999,19.709999,18.889999,18.93,18.711506,23917900,-3.171350546,-0.619999,0.82,18.9,0.105937506,0.020001,31631000,3.439148148,27.35,27.620001,26.809999,27.5,27.4133,114308900,0.548446069,0.15,0.810002,27.469999,0.95553109,0.26,142666100,-0.436836565
167,2023-04-18,275.329987,281.100006,273.570007,276.670013,276.641388,60481200,0.486698167,1.340026,7.529999,270.019989,1.6450198,4.369995,32147100,1.966520338,16.02,16.360001,15.41,15.78,15.755674,56833200,-1.498127341,-0.24,0.950001,15.58,3.178807947,0.48,56761700,2.824133504,18.42,19.15,18,18.65,18.434738,25005400,1.24864278,0.23,1.15,18.93,-3.171350546,-0.619999,23917900,-2.694136292,28.07,28.18,27.200001,27.52,27.433237,106414900,-1.959387246,-0.55,0.979999,27.5,0.548446069,0.15,114308900,2.072727273
168,2023-04-19,273.609985,280,272.320007,279.309998,279.281097,35866000,2.083262056,5.700013,7.679993,276.670013,0.486698167,1.340026,60481200,-1.106020839,15.2,15.38,14.98,15.26,15.236476,53185600,0.394736842,0.06,0.4,15.78,-1.498127341,-0.24,56833200,-3.675538657,19.389999,19.67,19.17,19.299999,19.077234,23292200,-0.464156806,-0.09,0.5,18.65,1.24864278,0.23,25005400,3.967823056,26.870001,27.74,26.84,27.459999,27.373425,95925300,2.195749825,0.589998,0.9,27.52,-1.959387246,-0.55,106414900,-2.361914971
169,2023-04-20,276.709991,280.299988,270,271.040009,271.011963,42771300,-2.049070212,-5.669982,10.299988,279.309998,2.083262056,5.700013,35866000,-0.93086786,14.79,15.9,14.75,15.2,15.176568,65191000,2.77214334,0.41,1.15,15.26,0.394736842,0.06,53185600,-3.079947575,19.93,19.969999,18.51,19.35,19.126659,37710700,-2.91018565,-0.58,1.459999,19.299999,-0.464156806,-0.09,23292200,3.264254055,26.67,27.58,26.469999,26.82,26.735443,136847600,0.562429696,0.15,1.110001,27.459999,2.195749825,0.589998,95925300,-2.876908335
170,2023-04-21,269.519989,271.829987,267.220001,271.190002,271.161926,34510300,0.619624914,1.670013,4.609986,271.040009,-2.049070212,-5.669982,42771300,-0.560810194,15.09,15.09,14.48,14.86,14.837092,68276000,-1.524188204,-0.23,0.61,15.2,2.77214334,0.41,65191000,-0.723684211,19.58,20.34,19.57,19.799999,19.571465,32693700,1.123590398,0.219999,0.77,19.35,-2.91018565,-0.58,37710700,1.188630491,26.700001,27.09,26.25,26.870001,26.785288,114444000,0.636704096,0.17,0.84,26.82,0.562429696,0.15,136847600,-0.447423565
171,2023-04-24,270.130005,273.660004,266.709991,270.420013,270.392029,33928200,0.107358677,0.290008,6.950013,271.190002,0.619624914,1.670013,34510300,-0.390868761,14.78,15.04,14.36,14.63,14.607448,48740200,-1.01488498,-0.15,0.68,14.86,-1.524188204,-0.23,68276000,-0.538358008,19.950001,20.51,19.6,20.1,19.868002,21176900,0.751874649,0.149999,0.91,19.799999,1.123590398,0.219999,32693700,0.757585897,26.809999,27.17,26.139999,26.709999,26.62579,107645400,-0.372995165,-0.1,1.030001,26.870001,0.636704096,0.17,114444000,-0.223304793
172,2023-04-25,270.779999,272.470001,262.25,262.410004,262.382843,37852700,-3.091068406,-8.369995,10.220001,270.420013,0.107358677,0.290008,33928200,0.133121065,14.42,14.42,13.17,13.2,13.179651,89382800,-8.460471567,-1.22,1.25,14.63,-1.01488498,-0.15,48740200,-1.435406699,20.469999,22.17,20.459999,22.15,21.894341,34002100,8.207137675,1.680001,1.710001,20.1,0.751874649,0.149999,21176900,1.840791045,26.280001,26.450001,25.17,25.200001,25.120552,138288000,-4.109588885,-1.08,1.280001,26.709999,-0.372995165,-0.1,107645400,-1.609876511
173,2023-04-26,270.019989,273.299988,267.049988,269.559998,269.532104,40633700,-0.170354425,-0.459991,6.25,262.410004,-3.091068406,-8.369995,37852700,2.900036159,13.62,13.79,13.18,13.37,13.349389,68911200,-1.835535977,-0.25,0.61,13.2,-8.460471567,-1.22,89382800,3.181818182,21.42,22.139999,21.120001,21.76,21.508842,32338500,1.587301587,0.34,1.019998,22.15,8.207137675,1.680001,34002100,-3.295711061,26.02,26.389999,25.51,25.620001,25.539228,124862300,-1.537275173,-0.399999,0.879999,25.200001,-4.109588885,-1.08,138288000,3.253964157
174,2023-04-27,273.630005,274.950012,266.25,272.26001,272.231842,37716100,-0.500674259,-1.369995,8.700012,269.559998,-0.170354425,-0.459991,40633700,1.509870541,13.33,13.6,12.52,13.54,13.519127,87997600,1.575393848,0.21,1.08,13.37,-1.835535977,-0.25,68911200,-0.299177263,22,23.219999,21.459999,21.530001,21.281498,34435400,-2.136359091,-0.469999,1.76,21.76,1.587301587,0.34,32338500,1.102941176,26.559999,27.83,26.389999,27.690001,27.602701,127815600,4.254525763,1.130002,1.440001,25.620001,-1.537275173,-0.399999,124862300,3.669000637
175,2023-04-28,272.25,277.579987,270.709991,277.48999,277.461273,29168700,1.924697888,5.23999,6.869996,272.26001,-0.500674259,-1.369995,37716100,-0.003676632,13.76,14.27,13.54,14.23,14.208063,65456800,3.415697674,0.47,0.73,13.54,1.575393848,0.21,87997600,1.624815362,21.309999,21.549999,20.4,20.42,20.184309,25547800,-4.176438488,-0.889999,1.149999,21.530001,-2.136359091,-0.469999,34435400,-1.021839247,27.639999,28.280001,27.33,28.25,28.160936,130536100,2.206950152,0.610001,0.950001,27.690001,4.254525763,1.130002,127815600,-0.180577819
176,2023-05-01,278.399994,290.579987,277.799988,289.100006,289.070099,57032900,3.843395198,10.700012,12.779999,277.48999,1.924697888,5.23999,29168700,0.327941199,14.46,14.79,14.32,14.66,14.637401,57191000,1.383125864,0.2,0.47,14.23,3.415697674,0.47,65456800,1.616303584,20.139999,20.34,19.67,19.85,19.620888,22903200,-1.439915662,-0.289999,0.67,20.42,-4.176438488,-0.889999,25547800,-1.371209598,28.139999,28.530001,27.870001,28.17,28.081188,89001300,0.106613366,0.030001,0.66,28.25,2.206950152,0.610001,130536100,-0.389384071
177,2023-05-02,286.799988,288.359985,280.829987,282.100006,282.070831,40273000,-1.638766456,-4.699982,7.529998,289.100006,3.843395198,10.700012,57032900,-0.795578676,14.66,14.91,13.91,14.35,14.327879,61126500,-2.114597544,-0.31,1,14.66,1.383125864,0.2,57191000,0,19.85,20.870001,19.52,20.299999,20.065693,30490300,2.266997481,0.449999,1.350001,19.85,-1.439915662,-0.289999,22903200,0,28.139999,28.219999,26.959999,27.42,27.333551,124656000,-2.558631932,-0.719999,1.26,28.17,0.106613366,0.030001,89001300,-0.106499823
178,2023-05-03,278.399994,283.670013,274.720001,278.019989,277.991211,38338700,-0.136496052,-0.380005,8.950012,282.100006,-1.638766456,-4.699982,40273000,-1.31159586,14.12,14.62,13.81,13.84,13.818666,71240700,-1.983002833,-0.28,0.81,14.35,-2.114597544,-0.31,61126500,-1.602787456,20.6,21.040001,19.889999,20.99,20.747728,34336400,1.893203883,0.39,1.150002,20.299999,2.266997481,0.449999,30490300,1.477837511,27.5,28.200001,26.83,26.879999,26.795254,170133800,-2.254549091,-0.620001,1.370001,27.42,-2.558631932,-0.719999,124656000,0.291757841
179,2023-05-04,276.51001,278.589996,272.399994,275.619995,275.591461,32185000,-0.321874423,-0.890015,6.190002,278.019989,-0.136496052,-0.380005,38338700,-0.543118862,13.5,14,13.22,13.6,13.579035,62383900,0.740740741,0.1,0.78,13.84,-1.983002833,-0.28,71240700,-2.456647399,21.530001,21.950001,20.75,21.370001,21.123344,28534500,-0.74314906,-0.16,1.200001,20.99,1.893203883,0.39,34336400,2.572658409,26.780001,27.08,26.280001,26.58,26.496201,121310800,-0.746829696,-0.200001,0.799999,26.879999,-2.254549091,-0.620001,170133800,-0.372016383
180,2023-05-05,278.26001,287.549988,277.309998,286.799988,286.770325,36101400,3.069064074,8.539978,10.23999,275.619995,-0.321874423,-0.890015,32185000,0.957845965,13.62,14.68,13.44,14.47,14.447694,62449400,6.24082232,0.85,1.24,13.6,0.740740741,0.1,62383900,0.147058824,21.33,21.65,19.690001,19.98,19.749386,27583900,-6.329113924,-1.35,1.959999,21.370001,-0.74314906,-0.16,28534500,-0.187182958,27.120001,28.459999,27.030001,28.209999,28.121061,97627100,4.019166518,1.089998,1.429998,26.58,-0.746829696,-0.200001,121310800,2.031606471
181,2023-05-08,285.220001,292.200012,283.5,291.51001,291.479858,34497900,2.205318343,6.290009,8.700012,286.799988,3.069064074,8.539978,36101400,-0.550902045,14.46,14.7,14.07,14.65,14.627416,41012800,1.313969571,0.19,0.63,14.47,6.24082232,0.85,62449400,-0.0691085,20.030001,20.540001,19.68,19.719999,19.492388,19417800,-1.54768839,-0.310002,0.860001,19.98,-6.329113924,-1.35,27583900,0.250255255,28.1,28.540001,27.82,28.440001,28.350336,75738500,1.209967972,0.340001,0.720001,28.209999,4.019166518,1.089998,97627100,-0.389929117
