id,pub_year,name,organization,degree,org_name,org_organization,thesis_id,title
202174,1999,김 원,국민대학교,석사,김 원,국민대학교 정치대학원,KDMT1199945155,국회의원의 당적변경에 관한 연구 : 12대-15대 국회를 중심으로
737054,2019,백준현,영남대학교,석사,백준현,영남대학교 대학원,KDMT1201932506,금속 파우더와 UV 임프린팅 공정을 이용한 유연 전기 배선 제작
950873,2017,유영진,부산대학교,석사,유영진,부산대학교 대학원,KDMT1201704122,틸트 형 1축 자세제어장비를 이용한 멀티-프롭 시스템의 PDC 적용에 관한 연구
602229,2008,박명규,경희대학교,석사,박명규,경희대학교 관광대학원,KDMT1200876082,주방장의 리더십이 조직유효성에 미치는 영향에 관한 연구 : 특1급 호텔 레스토랑을 중심으로
201110,2010,길준연,충남대학교,석사,길준연,충남대학교 대학원,KDMT1201079437,공동발명자의 법률관계 및 권리보호방안 연구 : 공동발명자의 공동출원 강제를 중심으로
1310294,2014,전호준,부산대학교,석사,전호준,부산대학교 대학원,KDMT1201405471,Identification of an early marker γH2AX for muscle aging in Drosophila
363968,1998,김옥분,아주대학교,석사,김옥분,亞洲大學校 敎育大學院,KDMT1199839694,초등학교 교사의 학교 스트레스 분석 연구
1214042,2014,이형훈,숭실대학교,석사,Kyung-Hoon Lee,숭실대학교 대학원,KDMT1201417236,Synthesis of nanostructured molybdenum compounds and their electrochemical applications
490376,2007,김현정,경기대학교,석사,김현정,경기대학교 서비스경영전문대학원,KDMT1200704111,항공사 브랜드이미지와 서비스품질이 재구매의도에 미치는 영향에 관한 연구
759217,2017,서윤채,한국외국어대학교,석사,서윤채,한국외국어대학교 교육대학원,KDMT1201749450,입력 및 출력 중심 활동이 영어 비전공자들의 전공 관련 어휘 습득에 미치는 영향
1509270,2002,최완규,단국대학교,석사,최완규,단국대학교 특수교육대학원,KDMT1200256295,청각장애학교 부모교육의 개선방안
1405454,2006,조순옥,용인대학교,석사,조순옥,용인대학교 예술대학원,KDMT1200604852,조순옥 불교회화전
559608,2003,마경석,동국대학교,석사,마경석,동국대학교 행정대학원,KDMT1200367134,신용카드범죄에 관한 연구
1179088,2009,이지은,건국대학교,석사,이지은,건국대학교 교육대학원,KDMT1200938183,중학교 영어 교과서 말하기 활동 분석
618558,2002,박석면,동신대학교,석사,박석면,동신대학교 사회개발대학원,KDMT1200229113,광주·전남지역 노인교육의 현황과 발전방향에 관한 연구
468887,2022,김태균,원광대학교,석사,김태균,원광대학교 대학원,KDMT12022000028390,Comparison of the esthetic perception on various anterior malocclusion between the parents of orthodontic patients with different malocclusion
199731,2010,기상미,성신여자대학교,석사,기상미,성신여자대학교 대학원,KDMT1201077969,청소년 애착이 상담에 대한 기대에 미치는 영향 : 내외통제성의 매개 및 조절효과
1601878,2004,함신상,영남대학교,석사,함신상,영남대학교 경영대학원,KDMT1200462471,중소기업 인적자원관리와 성과간의 관련성 연구
754983,2000,서순용,충남대학교,석사,서순용,충남대학교 대학원,KDMT1200017496,초임계수(Supercritical water)조건에서 회분식 반응기를 이용한 Barium Hexaferrite 입자의 제조 특성
1435037,2006,주금미,한양대학교,석사,주금미,한양대학교 대학원,KDMT1200666156,흑자전환기업의 이익조정에 관한 연구
864851,2002,안을수,성결대학교,석사,안을수,성결대학교 신학대학원,KDMT1200267859,김응조 성결론에 대한 역사적 이해
830369,2016,신용진,대구대학교,석사,신용진,대구대학교 산업·행정대학원,KDMT1201622489,스크린골프 참가자의 여가태도와 재미 및 운동지속의도의 관계
131161,2011,강의규,고신대학교,석사,강의규,고신대학교 대학원,KDMT1201126422,전공의 탈진(burnout)과 자가 보고된 의료과실과의 연관성
121427,2018,강석현,국민대학교,석사,강석현,국민대학교 법무대학원,KDMT1201815987,군내 가정폭력 범죄의 처리실태와 대응 방안
1015841,2018,이기증,백석대학교,박사,이기증,백석대학교 기독교전문대학원,KDMT1201835929,중도실명자가?삶에서?겪는?소외 경험 연구
777885,1998,성유화,이화여자대학교,석사,成宥和,梨花女子大學校 大學院,KDMT1199807245,페노티아진 염료 분자들의 이합체 형성에 대한 씨클로텍스트린의 영향 및 분광학적 특성 연구
804004,2007,송용배,조선대학교,석사,송용배,조선대학교 교육대학원,KDMT1200740753,브라운안테나의 배열에 관한 연구
177782,2018,권대책,경북대학교,석사,권대책,경북대학교 대학원,KDMT1201809216,딥러닝을 적용한 대용량 이미지 확대에서 연산모듈 성능분석
1328440,2021,정보미,창원대학교,석사,정보미,창원대학교 대학원,KDMT12021000031049,전담간호사의 감성지능과 셀프리더십이 직무만족에 미치는 영향
320178,2017,김세현,전남대학교,석사,김세현,전남대학교 대학원,KDMT1201738895,PEI 블렌드가 열가소성 유리매트 복합체의 물성에 미치는 영향
1434252,2015,종예,평택대학교,석사,종예,평택대학교 피어선신학전문대학원,KDMT1201532707,1920년대 중국 기독교 대학의 토착화운동
765760,2010,서찬곤,신라대학교,석사,서찬곤,신라대학교 대학원,KDMT1201047800,Protein tyrosine phosphatase 1B inhibitory secondary metabolites from antarctic lichens
320072,2001,김세한,한국외국어대학교,석사,김세한,한국외국어대학교 경영정보대학원,KDMT1200155827,인터넷 쇼핑몰에서 개인정보사용에 관한 소비자 태도의 실증연구
908638,2001,오순임,공주교육대학교,석사,오순임,공주교육대학교 교육대학원,KDMT1200107720,초등학교 학생이 바라본 영어교육 실태 분석
1511132,2010,최우성,대구대학교,석사,최우성,대구대학교 대학원,KDMT1201035169,콜센터 상담원의 이직의도 선행요인 및 직무탈진과 정서노동의 전후관계 확인
887282,2002,양한기,공주대학교,석사,양한기,공주대학교 교육대학원,KDMT1200221892,고등학교 교원의 직무체계 정립 연구
348240,2008,김영덕,한국항공대학교,박사,김영덕,한국항공대학교 대학원,KDMT1200804204,항공사 콜센터의 아웃소싱 의사결정 사례 및 구성원 직무만족에 관한 연구
1023189,2009,이도현,한국과학기술원,석사,이도현,한국과학기술원,KDMT1200907109,저분할과 과분할 및 폐색의 처리를 이용한 스테레오 정합
1036804,2015,이미경,중앙대학교,석사,이미경,중앙대학교 국악교육대학원,KDMT1201518628,비고츠키 협동학습이론을 적용한 음악극 교수-학습법 연구 : 중학교 민요를 중심으로
201201,2001,길태화,대구가톨릭대학교,석사,길태화,대구가톨릭대학교 교육대학원,KDMT1200100088,"아동의 색채 선호도와 색 연상에 관한 조사 연구 : 대구시내 초등학교 5, 6학년을 중심으로"
1296827,2012,전상준,서울대학교,박사,전상준,서울대학교 대학원,KDMT1201280530,Electrical properties of low dimensional systems made of Pb and Nb
1161879,2003,이종선,원광대학교,박사,이종선,원광대학교 대학원,KDMT1200313020,우식치질의 화학기계적 제거방법이 복합레진 수복물의 미세누출에 미치는 영향
1277740,2007,장윤지,경희대학교,석사,장윤지,경희대학교 관광대학원,KDMT1200753105,문화관광이벤트 선택행동에 관한 연구 : 2007 세계도자기비엔날레 참가자를 중심으로
906634,2003,오성은,호서대학교,석사,오성은,호서대학교 벤처전문대학원,KDMT1200320347,친환경농산물 소비촉진을 위한 생산자의 대응방식 분석
1432464,2011,조호연,충남대학교,석사,조호연,충남대학교 교육대학원,KDMT1201148971,현대시와 엮어 읽기를 통한 고전시가 교육방법 연구 : 상호텍스트성을 중심으로
738154,2004,백춘애,충남대학교,석사,백춘애,충남대학교 대학원,KDMT1200426486,부모-자녀간 의사소통과 청소년문제행동에 있어서의 한국과 중국의 차이
1573083,2013,하재욱,연세대학교,석사,하재욱,연세대학교 언론홍보대학원,KDMT1201352635,모바일 광고기법과 광고유형의 수용자 반응 연구 : 제품유형과 관여도의 조절효과를 중심으로
746218,2022,상효군,우석대학교,박사,상효군,우석대학교 대학원,KDMT12022000027005,북조(北朝) 산서(山西) 고분(古墳) 벽화(壁?)의 도상(圖像) 연구
1452164,2008,진유애,전남대학교,석사,진유애,전남대학교 대학원,KDMT1200844813,난의 문학적 상징 연구 : 중국 시가에 표현된 상징을 중심으로
764679,2006,서지영,경북대학교,석사,서지영,경북대학교 교육대학원,KDMT1200658908,Polyvinylpyrrolidone의 도움을 받은 polyol 환원법에 의한 은 나노와이어의 합성 및 특성
148287,2004,고삼일,중앙대학교,석사,고삼일,중앙대학교 대학원,KDMT1200421335,개념기반 검색시스템에서의 개념 자동생성
898120,2004,염나리,서울교육대학교,석사,염나리,서울교육대학교 교육대학원,KDMT1200418056,수업 초기 단계에서 교사의 동기 유발 행위의 뇌과학적 기제와 방향
1054820,2018,이상봉,경남대학교,석사,이상봉,경남대학교 교육대학원,KDMT1201858795,"운동프로그램이 소뇌성 다계통위축증 환자의 기능적 체력, 보행, 균형에 미치는 영향"
1103639,2018,이영수,동국대학교,석사,이영수,동국대학교 문화예술대학원,KDMT1201845621,"데이브 웨클의 드럼연주에서 나타나는 리드믹 텐션에 관한 연구 : 리듬, 필인, 솔로 연주를 중심으로"
1585881,2010,한성원,한국과학기술원,박사,한성원,한국과학기술원,KDMT1201053407,멀티 홉 무선 네트워크에서의 서비스 품질 향상
444967,2008,김지윤,단국대학교,석사,김지윤,단국대학교 정보통신대학원,KDMT1200861948,애니메이션 기법을 활용한 어린이 대상 케이블TV 광고에 관한 연구 : 현황분석 및 광고효과를 중심으로
1488717,2014,최민아,서울교육대학교,석사,최민아,서울교육대학교 교육대학원,KDMT1201447055,분수 지도에 대한 한국과 중국의 초등학교 수학 교과서 비교 분석
454461,2018,김진영,고려대학교,석사,김진영,고려대학교 대학원,KDMT1201804374,불편도를 고려한 훅 타입 웨어러블 디바이스 설계 가이드라인
762553,2013,서정원,연세대학교,석사,서정원,연세대학교 교육대학원,KDMT1201306474,음악-사회 통합교육을 적용한 오페라 ≪마술피리≫ 지도방안 연구 : 7학년을 중심으로
631580,2001,박송풍,울산대학교,석사,박송풍,울산대학교 산업대학원,KDMT1200158992,주입재에 의한 혼합토의 강도개선효과에 관한 연구
685703,2021,박진선,부산대학교,석사,박진선,부산대학교 대학원,KDMT12021000040275,"언택트(Untact)시대, 스마트워크 특성이 조직구성원의 직무만족과 혁신행동에 미치는 영향에 관한 연구 : 직무만족의 매개효과를 중심으로"
1156472,2012,이정혜,광주교육대학교,석사,이정혜,광주교육대학교 교육대학원,KDMT1201216464,Polya의 문제해결 단계에 따른 쓰기 활동이 학업성취도와 수학적 태도에 미치는 영향
674594,2000,박종호,전북대학교,석사,박종호,전북대학교 산업기술대학원,KDMT1200042571,FEM을 이용한 차량용 디딤판 설계
380263,2019,김유현,경기대학교,석사,김유현,경기대학교 대학원,KDMT1201961623,미디어 리터리시를 활용한 성교육 프로그램이 중학생의 성지식과 성태도에 미치는 영향
761754,2002,서정무,경일대학교,석사,서정무,경일대학교 대학원,KDMT1200227237,경사지형 특성을 고려한 환경친화적 집합주택계획에 관한 연구
1484480,2003,최두정,광주과학기술원,석사,최두정,광주과학기술원,KDMT1200317172,다중 입력 다중 출력 무선 통신환경하에서의 페루프 시공간 블록 부호화 기법 연구
1547963,2022,추형석,호서대학교,석사,추형석,호서대학교 대학원,KDMT12022000019848,우리나라의 대설재해 유발 인자 분석
723098,2013,배인구,고려대학교,석사,배인구,고려대학교 대학원,KDMT1201353314,성년후견제도에 관한 연구 : 시행과 관련된 이론적·실무적 쟁점을 중심으로
1276017,2008,장원,중앙대학교,석사,장원,중앙대학교 예술대학원,KDMT1200825736,예술을 활용한 기업제품 마케팅의 관계 성과연구
1255852,2006,임현진,서강대학교,석사,임현진,서강대학교 대학원,KDMT1200626151,Polarized photoluminescence spectroscopy of oriented dye-zeolite composite
1196426,2005,이칠원,단국대학교,박사,이칠원,단국대학교 대학원,KDMT1200563400,새로운 전해질 고분자와 고분자 형광체의 제조 및 특성 : 새로운 전해질 고분자의 제조 및 응용 : Perylene 단위를 포함하는 고분자 형광체의 합성 및 특성
684165,2012,박지혜,이화여자대학교,석사,박지혜,이화여자대학교 디자인대학원,KDMT1201262275,호텔 브랜드 확장을 위한 서비스 디자인 전략 연구 : 서울 S호텔 중심으로
708617,2004,박휘숙,한국교원대학교,석사,박휘숙,한국교원대학교 대학원,KDMT1200432956,초등학교 영어 교육에서 의미 협상 책략 지도가 상호작용에 미치는 효과
898209,2004,염동수,서강대학교,석사,염동수,서강대학교 대학원,KDMT1200425518,인스턴트 메신저(Instant Messenger)를 통한 대인관계 유지에 관한 연구
662224,2000,박재헌,서강대학교,석사,박재헌,서강대학교 교육대학원,KDMT1200012298,Teaching reading comprehension through English newspapers
847387,2008,심범규,가톨릭대학교,석사,심범규,가톨릭대학교 대학원,KDMT1200807480,준종 모형을 이용한 면역지배성과 근본항원원죄에 대한 몬테카를로 시뮬레이션 연구
1255102,2021,임현두,광운대학교,석사,임현두,광운대학교 환경대학원,KDMT12022000011549,폴리염화알루미늄의 성분 함량 관리 현황에 관한 조사 연구
261347,2016,김문수,서울시립대학교,석사,김문수,서울시립대학교 대학원,KDMT1201600089,영상 기반 IndoorGML 구현에 관한 연구
297570,2021,김서라,한국외국어대학교,석사,김서라,한국외국어대학교 KFL대학원,KDMT12021000043782,초면대화에 나타난 '-을게'의 화용론적 연구
579196,2002,민경윤,건국대학교,석사,민경윤,건국대학교 교육대학원,KDMT1200266521,초등학생의 내외통제성과 진로성숙도의 관계
1643287,2021,황성민,서강대학교,석사,황성민,서강대학교 대학원,KDMT12021000056082,피처 콘트라스트 조절로 향상된 딥러닝 기반의 Human pose estimation
1145547,2014,이재혁,군산대학교,석사,이재혁,군산대학교 대학원,KDMT1201438548,파랑 수치모형을 활용한 동해 너울 특성 연구
1501776,2001,최승권,전남대학교,석사,최승권,전남대학교 교육대학원,KDMT1200129486,단계별 글쓰기 교수.학습모형 연구
897585,2001,연종호,경북대학교,석사,연종호,경북대학교 대학원,KDMT1200132762,브레이싱을 고려한 강뼈대 구조물의 동적 비선형해석
448188,2003,김지혜,대구가톨릭대학교,석사,김지혜,대구가톨릭대학교 디자인대학원,KDMT1200302177,홈 인테리어 직물벽지디자인 연구 : 프린트 Flower 문양을 중심으로
440155,2007,김지선,수원대학교,석사,김지선,수원대학교 교육대학원,KDMT1200752621,초등학교 ICT 활용 교육을 위한 컴퓨터 학습 교재 개발에 대한 연구 : 파워포인트 활용을 중심으로
1458919,2005,차영주,국민대학교,석사,차영주,국민대학교 대학원,KDMT1200556005,가톨릭 성물 제작 연구
1611586,2017,허지명,동국대학교,석사,허지명,동국대학교 교육대학원,KDMT1201764773,중학교 다문화 교육을 위한 다문화콘텐츠 개발연구
806388,2001,송인회,서울시립대학교,박사,송인회,서울시립대학교 대학원,KDMT1200141731,도시공기업 경영평가제도의 유효성에 관한 연구 : 서울특별시 투자기관의 경영평가제도를 중심으로
1212511,2000,이형근,강원대학교,석사,이형근,강원대학교 대학원,KDMT1200013279,지간장에 따른 강판항 철도교의 피로피해도 평가
780281,2014,성현제,서울시립대학교,석사,성현제,서울시립대학교 대학원,KDMT1201451264,CaAl₂O₄-TiO₂-Ag 복합광촉매소재의 제조와 광반응 특성연구
866308,2017,안정용,고려대학교,석사,안정용,고려대학교 대학원,KDMT1201741645,기부 수혜자와의 심리적 거리와 메시지 유형의 기부 효과
832314,2013,신은경,건국대학교,석사,신은경,건국대학교 대학원,KDMT1201379617,한지 투과특성을 활용한 LED 조명기구 디자인 개발에 관한 연구
1476033,2009,최강호,동국대학교,박사,최강호,동국대학교 대학원,KDMT1200933957,대만 국민당과 민진당의 대륙정책에 관한 비교연구
1131712,2012,이은지,경성대학교,석사,이은지,경성대학교 교육대학원,KDMT1201261600,액션러닝 기법을 적용한 어린이집 교사교육 프로그램 실행과 그 의미
1493103,2001,최상익,광주과학기술원,석사,최상익,광주과학기술원,KDMT1200108132,Studies on event-driven simulation methodology for performance evaluation of system-level asynchronous systems
1141333,2020,이재선,호서대학교,석사,이재선,호서대학교 대학원,KDMT1202029572,플라스마를 이용한 폐플라스틱 열분해 시 발생하는 유해인자 제거효율
1076031,2015,이세미,조선대학교,석사,이세미,조선대학교 대학원,KDMT1201540129,대리비용이 상장폐지에 미치는 영향
1005627,2018,이고운,상명대학교,석사,이고운,상명대학교 문화기술대학원,KDMT1201805735,"재즈 음악가를 소재로 한 전기 영화에 대한 분석 : 영화 『버드(Bird)』, 『본 투 비 블루(Born to be blue)』, 『마일스(Miles Ahead)』를 중심으로"
679698,2013,박중규,공주대학교,석사,박중규,공주대학교 대학원,KDMT1201312439,중학생의 뉴스포츠 수업에 대한 만족도 조사
743988,2018,봉 암,서울대학교,석사,봉 암,서울대학교 대학원,KDMT1201826002,서사적 말하기 수행을 위한 담화 능력 신장 방안 연구 : 중국 내 한국어 고급 학습자를 중심으로
240532,2019,김덕선,협성대학교,박사,김덕선,협성대학교 대학원,KDMT1201910210,영유아 교사의 소진 관련 변인에 대한 메타회귀분석 : 보호요인과 위험요인을 중심으로
125050,2003,강순옥,중앙대학교,석사,강순옥,중앙대학교 행정대학원,KDMT1200332332,아동학대의 요인과 예방대책에 관한 연구
1141191,2003,이재석,한국과학기술원,석사,이재석,한국과학기술원,KDMT1200333200,광간섭과 공초점 원리를 이용한 3차원 표면형상 정밀측정에 관한 연구
967085,2018,윤금희,단국대학교,박사,윤금희,단국대학교 대학원,KDMT1201828529,대학생 진로선택 우연요인 척도 개발 및 진로 관련 변인과의 관계 탐색
880150,2007,양연진,한국교원대학교,석사,양연진,한국교원대학교 대학원,KDMT1200727243,스키 강사의 근무 환경실태 분석
811103,2007,송하진,이화여자대학교,석사,송하진,이화여자대학교 교육대학원,KDMT1200767785,의사소통능력 향상을 위한 <중국어Ⅰ> 의문문의 개선 방안
141598,2008,강효석,고신대학교,석사,강효석,고신대학교 대학원,KDMT1200853742,고혈압 환자에서 remifentanil과 lidocaine 처치가 기관내삽관 시 혈압과 심박수에 미치는 효과
1614855,2002,현성택,제주대학교,석사,현성택,제주대학교 대학원,KDMT1200230565,Dish형 태양열 집광 시스템의 플럭스 분포에 관한 연구
1151568,2002,이정순,중앙대학교,석사,이정순,중앙대학교 예술대학원,KDMT1200262157,소설의 심리적 거리에 대한 고찰 : 첨부 작품: 장편소설 「특별한 선물」
777089,2012,성언화,단국대학교,석사,성언화,단국대학교 스포츠과학대학원,KDMT1201249239,태권도 품새 학다리금강막기에 관한 연구
1423766,2009,조준호,한양대학교,석사,조준호,한양대학교 대학원,KDMT1200911614,백서 압박신경손상 모델에서 G-CSF가 신경재생에 미치는 영향
228141,2012,김기태,서울시립대학교,석사,김기태,서울시립대학교 도시과학대학원,KDMT1201204069,한국 복지체제의 시기별 성격변화에 관한 연구 : 복지 주체별 지출비중의 변화를 중심으로
1482924,2012,최덕주,연세대학교,석사,최덕주,연세대학교 정경대학원,KDMT1201253901,지속가능경영지수가 회계이익의 질에 미치는 영향
1546009,2008,최희정,동서대학교,석사,최희정,동서대학교 디자인&IT전문대학원,KDMT1200846637,가로변 쓰레기 분리수거함의 실효성 증진을 위한 디자인 방향 연구
1314071,2012,정경희,연세대학교,석사,정경희,연세대학교 공학대학원,KDMT1201257139,대규모 도시개발 과정의 탄소감축량 목표관리 방안에 관한 연구
153077,2010,고유정,한양대학교,석사,고유정,한양대학교 대학원,KDMT1201012353,어린이박물관 전시매체 유형별 관람객의 행동특성에 관한 연구
1348882,2015,정우진,고려대학교,박사,정우진,고려대학교 대학원,KDMT1201502550,朝鮮時代 宮闕 後苑의 體制와 運用 樣相
1609997,2001,허재경,서울여자대학교,석사,허재경,서울여자대학교 대학원,KDMT1200157141,부모-자녀 의사소통유형과 성태도 및 성행동과의 관계연구
1433594,2000,조희권,한양대학교,석사,조희권,한양대학교 대학원,KDMT1200011395,현대소설에 나타난 춘향전 패러디 연구
667670,2016,박정제,가천대학교,석사,박정제,가천대학교 보건대학원,KDMT1201661760,산업체 응급구조사 업무와 직무만족도
1040824,2017,이민경,연세대학교,석사,이민경,연세대학교 대학원,KDMT1201768113,반려견과 함께하는 신체활동이 애착도와 운동지속과 심리적 행복감에 미치는 영향
1649453,1998,황인건,한양대학교,석사,黃仁健,漢陽大學校 大學院,KDMT1199841194,谷雲 金壽增의 山水文學 硏究
1607201,2018,허수탁,부산대학교,석사,허수탁,부산대학교 산업대학원,KDMT1201805392,오버헤드도어의 소방서 차고문 적용에 관한 연구
546334,2013,동월,경희대학교,석사,동월,경희대학교 대학원,KDMT1201366346,중국인 학습자를 위한 한국어 '마음'과 중국어 '心'의 개념 은유적 대조 연구
1048540,2009,이보라,대전대학교,박사,이보라,대전대학교 대학원,KDMT1200908864,은갑방이 염증 관련 cytokines의 유전자 발현과 생성량에 미치는 영향
621755,2009,박선희,원광대학교,석사,박선희,원광대학교 교육대학원,KDMT1200932773,박귀희와 강정열의 가야금병창곡 비교 분석 : '사랑가'를 중심으로
699288,2010,박현민,대전대학교,석사,박현민,대전대학교 보건스포츠대학원,KDMT1201024278,저소득층 아동의 동적가족화에 나타난 가족지각과 자아존중감에 관한 연구
1574397,2015,하지훈,한국해양대학교,석사,하지훈,한국해양대학교 대학원,KDMT1201532476,하이브리드 수중 글라이더의 설계 연구
1338034,2007,정수진,성균관대학교,석사,정수진,성균관대학교 대학원,KDMT1200728924,응급 의료 환경에서의 보안 이동 멀티캐스트 시스템에 대한 연구
220650,2020,김권일,한신대학교,박사,김권일,한신대학교 대학원,KDMT1202004489,古代 嶺南地域 製鐵技術의 考古學的 硏究
978336,2006,윤영주,경희대학교,석사,윤영주,경희대학교 동서의학대학원,KDMT1200602093,Neuroprotective effect of palmul-chongmyeong-tang(PMCMT) on ischemia-induced learning and memory deficits in the rat
578479,2018,미야지마 요코,한국외국어대학교,석사,미야지마 요코,한국외국어대학교 대학원,KDMT1201808596,한국 수필 '영초언니' 한일번역 연구 : 한일번역의 충실성과 가독성을 중심으로
1050288,1999,이봉열,전북대학교,석사,이봉열,전북대학교 환경대학원,KDMT1199945671,사업장 폐기물 소각잔사중의 중금속 농도 및 용출 특성
1392163,2001,조대현,순천대학교,석사,조대현,순천대학교 교육대학원,KDMT1200110522,실업계 학교에서 적합한 CAI 프로그램 설계 및 개발 연구
618916,2014,박석훈,경북대학교,석사,박석훈,경북대학교 대학원,KDMT1201464599,코로나방식 필터대전 조건에 따른 공기정화필터의 여과특성
872456,2022,알탕게렐,성신여자대학교,석사,알탕게렐,성신여자대학교 대학원,KDMT12022000026078,리더십 이론의 시대적 재조명 : MZ 세대의 특성과 비교 연구
1167819,2021,이주영,경희대학교,박사,Ju Young Lee,경희대학교 대학원,KDMT12022000061302,Divergent cycloadditions of N-aromatic zwitterions for the construction of fused N-heterocycles
1014865,2011,이기열,동아대학교,석사,이기열,동아대학교 대학원,KDMT1201171459,건선 병변부에서의 가지세포-효과기 T세포 축과 연관된 염증성 싸이토카인 및 케모카인의 발현
827921,2022,신여경,충북대학교,석사,신여경,충북대학교 대학원,KDMT12022000038315,코로나19 유행으로 인한 음주행태 변화
1251478,2021,임지희,원광대학교,석사,임지희,원광대학교 경영대학원,KDMT12021000050223,"렌탈 서비스의 품질, 가치, 만족도 및 추천의도의 관계에 관한 연구"
436231,2019,김준성,서울대학교,박사,김준성,서울대학교 대학원,KDMT1201922149,Hemodynamic impacts of intra-aortic balloon pump on veno-arterial extracorporeal membrane oxygenator in porcine heart failure model
389230,2018,김은자,상지대학교,박사,김은자,상지대학교 대학원,KDMT1201859357,자활사업 참여자의 사회적 관계망이 정서적 자활에 미치는 영향 요인
550167,2017,류기현,건양대학교,박사,류기현,건양대학교 대학원,KDMT1201712529,백서 모델에서 ursodeoxycholic acid 공급을 통한 장내 미생물균총의 변화
213863,2003,김경화,중앙대학교,박사,김경화,중앙대학교 대학원,KDMT1200362828,상호교류분석 이론에 기초한 부모교육이 어머니의 심리적 자세와 자아개념 및 유아의 자아개념에 미치는 영향
945334,2019,유석봉,가천대학교,박사,유석봉,가천대학교 대학원,KDMT1201909037,사회적 관계에서의 긴장요인이 사이버비행에 미치는 영향분석 : 우울과 휴대전화의존도의 매개효과를 중심으로
249092,2005,김동주,성신여자대학교,석사,김동주,성신여자대학교 대학원,KDMT1200514720,Alban Berg의 ≪Sieben Fr?he Lieder≫ 에 관한 연구
589504,2011,박경태,경북대학교,석사,박경태,경북대학교 대학원,KDMT1201120696,성게 모양 나노 텅스텐 산화물을 이용한 전기변색소자 연구
1010589,2005,이규순,대진대학교,석사,이규순,대진대학교 교육대학원,KDMT1200503574,"발달장애유아의 그림발달단계, 선호 색채, 사용 색채 수 분석"
449921,2012,김지훈,한양대학교,박사,김지훈,한양대학교 대학원,KDMT1201223170,활성산소종으로 손상되는 토끼 복부 대동맥 내피에서 Captopril과 Enalapril의 항산화효과
578454,2022,미르자갈리예바 예르케마랄,건국대학교,석사,미르자갈리예바 예르케마랄,건국대학교 대학원,KDMT12023000001654,말뭉치 기반 학문용 유의어 명사의 공기 관계 연구 : 자연과학 전공 희망 외국인 학습자를 중심으로
290478,2021,김산,한국해양대학교,석사,김산,한국해양대학교 대학원,KDMT12021000056657,디지털 트윈 구축을 위한 선박 추진체계 모델링 연구
986475,2007,윤진환,포항공과대학교,박사,윤진환,포항공과대학교 대학원,KDMT1200700297,스침각 입사 X-선 산란법을 이용한 고분자 박막의 나노구조 연구
1459754,2014,차은지,이화여자대학교,석사,차은지,이화여자대학교 대학원,KDMT1201459743,"투석 전 만성신장질환자의 신장관련지식, 자기효능감, 신장 기능의 관계"
539687,2006,노재희,성균관대학교,석사,노재희,성균관대학교 교육대학원,KDMT1200644091,중학생의 방과 후 스포츠 활동 참가가 사회성에 미치는 영향
492954,2020,김현중,동국대학교,석사,김현중,동국대학교 대학원,KDMT1202012300,Operational characteristics of various field-plated AlGaN/GaN HEMT structures concerning self-heating effect
1172433,2001,이준우,한국과학기술원,석사,이준우,한국과학기술원,KDMT1200147121,S-파라미터 측정을 통한 마이크로파 영역에서의 Wafer Level Package의 모델에 관한 연구
269062,2007,김미해,동아대학교,석사,김미해,동아대학교 교육대학원,KDMT1200779018,초등영어교육에서 효과적인 말하기 학습을 위한 문법교육의 필요성에 대한 인식 조사
420682,2017,김정훈,부산대학교,박사,Kim Jeonghoon,부산대학교 대학원,KDMT1201703686,A study on the efficiency enhancement for dye and quantum-dot sensitized solar cell
1425773,2020,조창제,대구대학교,석사,조창제,대구대학교 대학원,KDMT1202031319,시공간 정보를 고려한 온도 예측모형의 비교
244548,2012,김동국,영남대학교,석사,김동국,영남대학교 대학원,KDMT1201226331,"Development of new synthetic route to 6-amino-2,4,5-trimethylpyridin-3-ol derivatives"
479947,2009,김학윤,울산대학교,석사,김학윤,울산대학교 자동차선박기술대학원,KDMT1200905253,실적선 기반 기관실 의장설계를 위한 유사율 분석방법 연구
658912,2007,박일섭,부산대학교,석사,박일섭,부산대학교 대학원,KDMT1200756147,혼잣말의 특성에 대한 연구
280347,2017,김범준,가톨릭관동대학교,석사,김범준,가톨릭관동대학교 대학원,KDMT1201734261,비측정용 카메라에서 얻어진 3차원 정보의 정확도 평가
1572829,2015,하인영,인하대학교,석사,하인영,인하대학교 대학원,KDMT1201532929,직업기초능력평가 '의사소통 국어' 영역의 개선 방향 연구 [전자자료]
1575116,2012,하태정,동국대학교,석사,하태정,동국대학교 대학원,KDMT1201240989,녹색식생활지침에 대한 인식 및 실천 : 울산지역 주부를 중심으로
1505858,2012,최영미,제주대학교,석사,최영미,제주대학교 교육대학원,KDMT1201269541,모래해안에서 발견되는 미소종 패류의 탐구학습 자료 개발
488085,1998,김현숙,서울시립대학교,석사,金賢淑,서울市立大學校 産業大學院,KDMT1199800131,정수처리 공정중 원수에 불화물 투입시 F＾-＾ 농도변화에 관한 연구
986843,2009,윤창준,경희대학교,석사,윤창준,경희대학교 대학원,KDMT1200907937,"한국 독사 교상 환자의 임상 상, 항독소 사용 및 용량의 적절성에 대한 고찰"
